O 선거 종류,O 선거 횟수,O 투표일,O 선거구,O 전체유권자수,O 투표자 수,O 투표율,O 정당명,O 후보자명,O 득표수
국회의원선거,19,20120411,도봉구갑,142229,78644,0.5529,정통민주당,박춘엽,1094
국회의원선거,19,20120411,도봉구을,153957,86286,0.5605,새누리당,김선동,40464
국회의원선거,19,20120411,도봉구을,153957,86286,0.5605,민주통합당,유인태,43784
국회의원선거,19,20120411,도봉구을,153957,86286,0.5605,자유선진당,박영대,1497
국회의원선거,19,20120411,노원구갑,143388,82314,0.5741,새누리당,이노근,40865
국회의원선거,19,20120411,노원구갑,143388,82314,0.5741,민주통합당,김용민,36083
국회의원선거,19,20120411,노원구갑,143388,82314,0.5741,자유선진당,김철수,1761
국회의원선거,19,20120411,노원구갑,143388,82314,0.5741,무소속,우승배,2913
국회의원선거,19,20120411,노원구을,167833,102800,0.6125,새누리당,권영진,49026
국회의원선거,19,20120411,노원구을,167833,102800,0.6125,민주통합당,우원식,50844
국회의원선거,19,20120411,노원구을,167833,102800,0.6125,자유선진당,이기재,1198
국회의원선거,19,20120411,노원구을,167833,102800,0.6125,국민생각,전영돈,733
국회의원선거,19,20120411,노원구을,167833,102800,0.6125,국민행복당,이선엽,445
국회의원선거,19,20120411,노원구병,162890,92116,0.5655,새누리당,허준영,36201
국회의원선거,19,20120411,노원구병,162890,92116,0.5655,통합진보당,노회찬,52270
국회의원선거,19,20120411,노원구병,162890,92116,0.5655,국민생각,주준희,2889
국회의원선거,19,20120411,은평구갑,171456,87699,0.5115,새누리당,최홍재,36071
국회의원선거,19,20120411,은평구갑,171456,87699,0.5115,민주통합당,이미경,42672
국회의원선거,19,20120411,은평구갑,171456,87699,0.5115,진보신당,안효상,3704
국회의원선거,19,20120411,은평구갑,171456,87699,0.5115,무소속,이재식,4539
국회의원선거,19,20120411,은평구을,232939,128703,0.5525,새누리당,이재오,63238
국회의원선거,19,20120411,은평구을,232939,128703,0.5525,통합진보당,천호선,61779
국회의원선거,19,20120411,은평구을,232939,128703,0.5525,정통민주당,이문용,2692
국회의원선거,19,20120411,서대문구갑,130670,75119,0.5749,새누리당,이성헌,33982
국회의원선거,19,20120411,서대문구갑,130670,75119,0.5749,민주통합당,우상호,40481
국회의원선거,19,20120411,서대문구을,128959,72216,0.56,새누리당,정두언,35380
국회의원선거,19,20120411,서대문구을,128959,72216,0.56,민주통합당,김영호,34755
국회의원선거,19,20120411,서대문구을,128959,72216,0.56,국민행복당,김종수,696
국회의원선거,19,20120411,서대문구을,128959,72216,0.56,정통민주당,홍성덕,806
국회의원선거,19,20120411,마포구갑,128869,73190,0.5679,새누리당,신영섭,31104
국회의원선거,19,20120411,마포구갑,128869,73190,0.5679,민주통합당,노웅래,39398
국회의원선거,19,20120411,마포구갑,128869,73190,0.5679,정통민주당,정형호,2119
국회의원선거,19,20120411,마포구을,191863,107387,0.5597,새누리당,김성동,39709
국회의원선거,19,20120411,마포구을,191863,107387,0.5597,민주통합당,정청래,58163
국회의원선거,19,20120411,마포구을,191863,107387,0.5597,청년당,권완수,3069
국회의원선거,19,20120411,마포구을,191863,107387,0.5597,무소속,서현진,1230
국회의원선거,19,20120411,마포구을,191863,107387,0.5597,무소속,강용석,4583
국회의원선거,19,20120411,양천구갑,202998,121718,0.5996,새누리당,길정우,61058
국회의원선거,19,20120411,양천구갑,202998,121718,0.5996,민주통합당,차영,59646
국회의원선거,19,20120411,양천구을,186918,99512,0.5324,새누리당,김용태,48811
국회의원선거,19,20120411,양천구을,186918,99512,0.5324,민주통합당,이용선,47031
국회의원선거,19,20120411,양천구을,186918,99512,0.5324,국민생각,이현호,1118
국회의원선거,19,20120411,양천구을,186918,99512,0.5324,무소속,김순범,1861
국회의원선거,19,20120411,강서구갑,245015,132414,0.5404,새누리당,구상찬,55982
국회의원선거,19,20120411,강서구갑,245015,132414,0.5404,민주통합당,신기남,64187
국회의원선거,19,20120411,강서구갑,245015,132414,0.5404,자유선진당,백철,6328
국회의원선거,19,20120411,강서구갑,245015,132414,0.5404,국민행복당,장기만,397
국회의원선거,19,20120411,강서구갑,245015,132414,0.5404,정통민주당,김영권,3817
국회의원선거,19,20120411,강서구갑,245015,132414,0.5404,무소속,백승대,1051
국회의원선거,19,20120411,강서구을,216397,124236,0.5741,새누리당,김성태,61967
국회의원선거,19,20120411,강서구을,216397,124236,0.5741,민주통합당,김효석,61098
국회의원선거,19,20120411,구로구갑,189156,112349,0.5939,새누리당,이범래,50800
국회의원선거,19,20120411,구로구갑,189156,112349,0.5939,민주통합당,이인영,58381
국회의원선거,19,20120411,구로구갑,189156,112349,0.5939,진보신당,강상구,2611
국회의원선거,19,20120411,구로구을,159988,89139,0.5572,새누리당,강요식,31063
국회의원선거,19,20120411,구로구을,159988,89139,0.5572,민주통합당,박영선,54902
국회의원선거,19,20120411,구로구을,159988,89139,0.5572,진보신당,심재옥,2659
국회의원선거,19,20120411,금천구,202190,104334,0.516,새누리당,김정훈,37357
국회의원선거,19,20120411,금천구,202190,104334,0.516,민주통합당,이목희,54547
국회의원선거,19,20120411,금천구,202190,104334,0.516,자유선진당,임부재,1539
국회의원선거,19,20120411,금천구,202190,104334,0.516,국민행복당,최정식,748
국회의원선거,19,20120411,금천구,202190,104334,0.516,무소속,강성현,1086
국회의원선거,19,20120411,금천구,202190,104334,0.516,무소속,안영배,3749
국회의원선거,19,20120411,금천구,202190,104334,0.516,무소속,정두환,4505
국회의원선거,19,20120411,영등포구갑,172505,99388,0.5761,새누리당,박선규,45161
국회의원선거,19,20120411,영등포구갑,172505,99388,0.5761,민주통합당,김영주,52232
국회의원선거,19,20120411,영등포구갑,172505,99388,0.5761,정통민주당,여세현,1407
국회의원선거,19,20120411,영등포구을,156689,87071,0.5557,새누리당,권영세,40950
국회의원선거,19,20120411,영등포구을,156689,87071,0.5557,민주통합당,신경민,45458
국회의원선거,19,20120411,동작구갑,179056,103156,0.5761,새누리당,서장은,45422
국회의원선거,19,20120411,동작구갑,179056,103156,0.5761,민주통합당,전병헌,56794
국회의원선거,19,20120411,동작구을,154966,91981,0.5936,새누리당,정몽준,46480
국회의원선거,19,20120411,동작구을,154966,91981,0.5936,민주통합당,이계안,40293
국회의원선거,19,20120411,동작구을,154966,91981,0.5936,진보신당,김종철,4708
국회의원선거,19,20120411,관악구갑,235207,128829,0.5477,민주통합당,유기홍,63611
국회의원선거,19,20120411,관악구갑,235207,128829,0.5477,자유선진당,김용섭,3795
국회의원선거,19,20120411,관악구갑,235207,128829,0.5477,정통민주당,한광옥,5207
국회의원선거,19,20120411,관악구갑,235207,128829,0.5477,무소속,김성식,52808
국회의원선거,19,20120411,관악구갑,235207,128829,0.5477,무소속,한상삼,1500
국회의원선거,19,20120411,관악구을,211859,113913,0.5377,새누리당,오신환,37559
국회의원선거,19,20120411,관악구을,211859,113913,0.5377,통합진보당,이상규,43158
국회의원선거,19,20120411,관악구을,211859,113913,0.5377,무소속,김희철,32127
국회의원선거,19,20120411,서초구갑,171356,97746,0.5704,새누리당,김회선,57335
국회의원선거,19,20120411,서초구갑,171356,97746,0.5704,민주통합당,이혁진,32104
국회의원선거,19,20120411,서초구갑,171356,97746,0.5704,국민생각,박세일,7101
국회의원선거,19,20120411,서초구갑,171356,97746,0.5704,국민행복당,양한별,467
국회의원선거,19,20120411,서초구을,179331,100859,0.5624,새누리당,강석훈,60213
국회의원선거,19,20120411,서초구을,179331,100859,0.5624,민주통합당,임지아,39047
국회의원선거,19,20120411,서초구을,179331,100859,0.5624,대한국당,최우원,887
국회의원선거,19,20120411,강남구갑,253525,127181,0.5017,새누리당,심윤조,82582
국회의원선거,19,20120411,강남구갑,253525,127181,0.5017,민주통합당,김성욱,41509
국회의원선거,19,20120411,강남구갑,253525,127181,0.5017,국민행복당,서영신,628
국회의원선거,19,20120411,강남구갑,253525,127181,0.5017,무소속,권헌성,1693
국회의원선거,19,20120411,강남구을,204733,124113,0.6062,새누리당,김종훈,73346
국회의원선거,19,20120411,강남구을,204733,124113,0.6062,민주통합당,정동영,48419
국회의원선거,19,20120411,강남구을,204733,124113,0.6062,무소속,김광종,1552
국회의원선거,19,20120411,송파구갑,169330,97731,0.5772,새누리당,박인숙,51306
국회의원선거,19,20120411,송파구갑,169330,97731,0.5772,민주통합당,박성수,42604
국회의원선거,19,20120411,송파구갑,169330,97731,0.5772,국민행복당,윤대희,449
국회의원선거,19,20120411,송파구갑,169330,97731,0.5772,미래연합,이정현,436
국회의원선거,19,20120411,송파구갑,169330,97731,0.5772,무소속,정동수,2453
국회의원선거,19,20120411,송파구을,175239,100445,0.5732,새누리당,유일호,49929
국회의원선거,19,20120411,송파구을,175239,100445,0.5732,민주통합당,천정배,46010
국회의원선거,19,20120411,송파구을,175239,100445,0.5732,국민생각,박계동,4035
국회의원선거,19,20120411,송파구병,203855,116956,0.5737,새누리당,김을동,59664
국회의원선거,19,20120411,송파구병,203855,116956,0.5737,민주통합당,정균환,53840
국회의원선거,19,20120411,송파구병,203855,116956,0.5737,정통민주당,차성환,2630
국회의원선거,19,20120411,강동구갑,218027,122935,0.5639,새누리당,신동우,62489
국회의원선거,19,20120411,강동구갑,218027,122935,0.5639,민주통합당,이부영,57909
국회의원선거,19,20120411,강동구갑,218027,122935,0.5639,국민행복당,정영일,1624
국회의원선거,19,20120411,강동구을,180815,95834,0.53,새누리당,정옥임,43537
국회의원선거,19,20120411,강동구을,180815,95834,0.53,민주통합당,심재권,51451
국회의원선거,19,20120411,중구동구,127836,65984,0.5162,새누리당,정의화,31484
국회의원선거,19,20120411,중구동구,127836,65984,0.5162,민주통합당,이해성,25641
국회의원선거,19,20120411,중구동구,127836,65984,0.5162,무소속,문창무,4694
국회의원선거,19,20120411,중구동구,127836,65984,0.5162,무소속,박성민,2462
국회의원선거,19,20120411,중구동구,127836,65984,0.5162,무소속,박희동,1119
국회의원선거,19,20120411,서구,104858,52464,0.5003,새누리당,유기준,28584
국회의원선거,19,20120411,서구,104858,52464,0.5003,민주통합당,이재강,15254
국회의원선거,19,20120411,서구,104858,52464,0.5003,무소속,정오규,8066
국회의원선거,19,20120411,영도구,120682,63919,0.5296,새누리당,이재균,27597
국회의원선거,19,20120411,영도구,120682,63919,0.5296,통합진보당,민병렬,23718
국회의원선거,19,20120411,영도구,120682,63919,0.5296,진보신당,김영희,1733
국회의원선거,19,20120411,영도구,120682,63919,0.5296,무소속,이영,9951
국회의원선거,19,20120411,부산진구갑,169426,96569,0.57,새누리당,나성린,37836
국회의원선거,19,20120411,부산진구갑,169426,96569,0.57,민주통합당,김영춘,34238
국회의원선거,19,20120411,부산진구갑,169426,96569,0.57,무소속,정근,23658
국회의원선거,19,20120411,부산진구을,159285,84117,0.5281,새누리당,이헌승,44321
국회의원선거,19,20120411,부산진구을,159285,84117,0.5281,민주통합당,김정길,33786
국회의원선거,19,20120411,부산진구을,159285,84117,0.5281,무소속,차재원,3670
국회의원선거,19,20120411,부산진구을,159285,84117,0.5281,무소속,김종윤,1544
국회의원선거,19,20120411,동래구,230082,125432,0.5452,새누리당,이진복,66548
국회의원선거,19,20120411,동래구,230082,125432,0.5452,민주통합당,노재철,41231
국회의원선거,19,20120411,동래구,230082,125432,0.5452,진보신당,박재완,2250
국회의원선거,19,20120411,동래구,230082,125432,0.5452,무소속,최찬기,10657
국회의원선거,19,20120411,동래구,230082,125432,0.5452,무소속,김칠두,3866
국회의원선거,19,20120411,남구갑,121843,64365,0.5283,새누리당,김정훈,33764
국회의원선거,19,20120411,남구갑,121843,64365,0.5283,민주통합당,이정환,23932
국회의원선거,19,20120411,남구갑,121843,64365,0.5283,무소속,김병원,4320
국회의원선거,19,20120411,남구갑,121843,64365,0.5283,무소속,장재완,1814
국회의원선거,19,20120411,남구을,119420,67813,0.5679,새누리당,서용교,33256
국회의원선거,19,20120411,남구을,119420,67813,0.5679,민주통합당,박재호,27919
국회의원선거,19,20120411,남구을,119420,67813,0.5679,무소속,이영근,2873
국회의원선거,19,20120411,남구을,119420,67813,0.5679,무소속,유정기,1323
국회의원선거,19,20120411,남구을,119420,67813,0.5679,무소속,성성경,1964
국회의원선거,19,20120411,북구강서구갑,135354,74375,0.5495,새누리당,박민식,38601
국회의원선거,19,20120411,북구강서구갑,135354,74375,0.5495,민주통합당,전재수,35069
국회의원선거,19,20120411,북구강서구을,164464,100184,0.6092,새누리당,김도읍,52837
국회의원선거,19,20120411,북구강서구을,164464,100184,0.6092,민주통합당,문성근,44972
국회의원선거,19,20120411,북구강서구을,164464,100184,0.6092,자유선진당,조영환,798
국회의원선거,19,20120411,북구강서구을,164464,100184,0.6092,국민생각,김선곤,393
국회의원선거,19,20120411,북구강서구을,164464,100184,0.6092,국민행복당,김재흥,585
국회의원선거,19,20120411,해운대구기장군을,180119,96945,0.5382,새누리당,하태경,42426
국회의원선거,19,20120411,해운대구기장군을,180119,96945,0.5382,민주통합당,유창열,30012
국회의원선거,19,20120411,해운대구기장군을,180119,96945,0.5382,녹색당,구자상,2543
국회의원선거,19,20120411,해운대구기장군을,180119,96945,0.5382,무소속,최현돌,19628
국회의원선거,19,20120411,사하구갑,125927,67959,0.5397,새누리당,문대성,30455
국회의원선거,19,20120411,사하구갑,125927,67959,0.5397,민주통합당,최인호,28075
국회의원선거,19,20120411,사하구갑,125927,67959,0.5397,청년당,박주찬,1500
국회의원선거,19,20120411,사하구갑,125927,67959,0.5397,무소속,엄호성,7434
국회의원선거,19,20120411,사하구을,160255,86469,0.5396,새누리당,안준태,35806
국회의원선거,19,20120411,사하구을,160255,86469,0.5396,민주통합당,조경태,49849
국회의원선거,19,20120411,금정구,210332,112975,0.5371,새누리당,김세연,74103
국회의원선거,19,20120411,금정구,210332,112975,0.5371,민주통합당,장향숙,37743
국회의원선거,19,20120411,연제구,174641,98556,0.5643,새누리당,김희정,47935
국회의원선거,19,20120411,연제구,174641,98556,0.5643,민주통합당,김인회,30131
국회의원선거,19,20120411,연제구,174641,98556,0.5643,국민생각,윤대혁,1610
국회의원선거,19,20120411,연제구,174641,98556,0.5643,무소속,최제완,18168
국회의원선거,19,20120411,수영구,148000,83818,0.5663,새누리당,유재중,37701
국회의원선거,19,20120411,수영구,148000,83818,0.5663,민주통합당,허진호,20448
국회의원선거,19,20120411,수영구,148000,83818,0.5663,국민생각,선다윗,441
국회의원선거,19,20120411,수영구,148000,83818,0.5663,무소속,박형준,24630
국회의원선거,19,20120411,사상구,208214,119555,0.5742,새누리당,손수조,51936
국회의원선거,19,20120411,사상구,208214,119555,0.5742,민주통합당,문재인,65336
국회의원선거,19,20120411,사상구,208214,119555,0.5742,국민생각,나경수,749
국회의원선거,19,20120411,사상구,208214,119555,0.5742,정통민주당,손현경,668
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,새누리당,김희국,58425
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,민주통합당,김동열,8829
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,자유선진당,조병기,927
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,창조한국당,김태훈,781
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,무소속,이재용,27448
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,무소속,박영준,5809
국회의원선거,19,20120411,중구남구,207975,104232,0.5012,무소속,김상인,508
국회의원선거,19,20120411,동구갑,114934,60225,0.524,새누리당,유성걸,36342
국회의원선거,19,20120411,동구갑,114934,60225,0.524,민주통합당,임대윤,14142
국회의원선거,19,20120411,동구갑,114934,60225,0.524,친박연합,오세호,2727
국회의원선거,19,20120411,동구갑,114934,60225,0.524,국민행복당,전창국,217
국회의원선거,19,20120411,동구갑,114934,60225,0.524,무소속,오태동,6313
국회의원선거,19,20120411,동구을,163152,86157,0.5281,새누리당,유승민,57556
국회의원선거,19,20120411,동구을,163152,86157,0.5281,민주통합당,이승천,14722
국회의원선거,19,20120411,동구을,163152,86157,0.5281,친박연합,김종기,2046
국회의원선거,19,20120411,동구을,163152,86157,0.5281,국민행복당,박명호,473
국회의원선거,19,20120411,동구을,163152,86157,0.5281,무소속,최종탁,9131
국회의원선거,19,20120411,동구을,163152,86157,0.5281,무소속,구형근,1459
국회의원선거,19,20120411,서구,185732,91074,0.4904,새누리당,김상훈,54113
국회의원선거,19,20120411,서구,185732,91074,0.4904,민주통합당,윤선진,9077
국회의원선거,19,20120411,서구,185732,91074,0.4904,자유선진당,정재현,658
국회의원선거,19,20120411,서구,185732,91074,0.4904,미래연합,박재술,976
국회의원선거,19,20120411,서구,185732,91074,0.4904,무소속,서중현,18821
국회의원선거,19,20120411,서구,185732,91074,0.4904,무소속,박성철,1533
국회의원선거,19,20120411,서구,185732,91074,0.4904,무소속,백승정,5048
국회의원선거,19,20120411,북구갑,121767,65345,0.5366,새누리당,권은희,37201
국회의원선거,19,20120411,북구갑,121767,65345,0.5366,민주통합당,김용락,10113
국회의원선거,19,20120411,북구갑,121767,65345,0.5366,무소속,양명모,11772
국회의원선거,19,20120411,북구갑,121767,65345,0.5366,무소속,구본항,2758
국회의원선거,19,20120411,북구을,224567,114588,0.5103,새누리당,서상기,66595
국회의원선거,19,20120411,북구을,224567,114588,0.5103,통합진보당,조명래,27476
국회의원선거,19,20120411,북구을,224567,114588,0.5103,국민생각,이찬진,2445
국회의원선거,19,20120411,북구을,224567,114588,0.5103,무소속,김충환,17182
국회의원선거,19,20120411,수성구갑,198232,115362,0.582,새누리당,이한구,60588
국회의원선거,19,20120411,수성구갑,198232,115362,0.582,민주통합당,김부겸,46413
국회의원선거,19,20120411,수성구갑,198232,115362,0.582,진보신당,이연재,3838
국회의원선거,19,20120411,수성구갑,198232,115362,0.582,무소속,김경동,2625
국회의원선거,19,20120411,수성구갑,198232,115362,0.582,무소속,정재웅,1349
국회의원선거,19,20120411,수성구을,153779,79944,0.5199,새누리당,주호영,50953
국회의원선거,19,20120411,수성구을,153779,79944,0.5199,민주통합당,남칠우,18977
국회의원선거,19,20120411,수성구을,153779,79944,0.5199,자유선진당,이원기,1356
국회의원선거,19,20120411,수성구을,153779,79944,0.5199,무소속,정기조,8043
국회의원선거,19,20120411,달서구갑,146281,77382,0.529,새누리당,홍지만,43570
국회의원선거,19,20120411,달서구갑,146281,77382,0.529,민주통합당,김준곤,15460
국회의원선거,19,20120411,달서구갑,146281,77382,0.529,자유선진당,김동국,1045
국회의원선거,19,20120411,달서구갑,146281,77382,0.529,무소속,도이환,16694
국회의원선거,19,20120411,달서구을,184682,100291,0.543,새누리당,윤재옥,61563
국회의원선거,19,20120411,달서구을,184682,100291,0.543,자유선진당,김원이,3204
국회의원선거,19,20120411,달서구을,184682,100291,0.543,통합진보당,이원준,18809
국회의원선거,19,20120411,달서구을,184682,100291,0.543,무소속,서영득,9405
국회의원선거,19,20120411,달서구을,184682,100291,0.543,무소속,김부기,6514
국회의원선거,19,20120411,달서구병,138046,67511,0.489,새누리당,조원진,49842
국회의원선거,19,20120411,달서구병,138046,67511,0.489,민주통합당,김철용,16812
국회의원선거,19,20120411,달성군,139824,73193,0.5235,새누리당,이종진,40276
국회의원선거,19,20120411,달성군,139824,73193,0.5235,민주통합당,김진향,15246
국회의원선거,19,20120411,달성군,139824,73193,0.5235,무소속,구성재,16869
국회의원선거,19,20120411,중구동구옹진군,156238,82936,0.5308,새누리당,박상은,42995
국회의원선거,19,20120411,중구동구옹진군,156238,82936,0.5308,민주통합당,한광원,38755
국회의원선거,19,20120411,남구갑,166471,78459,0.4713,새누리당,홍일표,40195
국회의원선거,19,20120411,남구갑,166471,78459,0.4713,통합진보당,김성진,33501
국회의원선거,19,20120411,남구갑,166471,78459,0.4713,무소속,이형호,3946
국회의원선거,19,20120411,남구을,173594,87990,0.5069,새누리당,윤상현,50514
국회의원선거,19,20120411,남구을,173594,87990,0.5069,민주통합당,안귀옥,36619
국회의원선거,19,20120411,연수구,221240,119930,0.5421,새누리당,황우여,63341
국회의원선거,19,20120411,연수구,221240,119930,0.5421,민주통합당,이철기,48928
국회의원선거,19,20120411,연수구,221240,119930,0.5421,자유선진당,윤형모,4492
국회의원선거,19,20120411,연수구,221240,119930,0.5421,진보신당,이근선,2553
국회의원선거,19,20120411,남동구갑,235836,120723,0.5119,새누리당,윤태진,46152
국회의원선거,19,20120411,남동구갑,235836,120723,0.5119,민주통합당,박남춘,56283
국회의원선거,19,20120411,남동구갑,235836,120723,0.5119,무소속,성하현,2688
국회의원선거,19,20120411,남동구갑,235836,120723,0.5119,무소속,이윤성,14687
국회의원선거,19,20120411,남동구을,151509,77368,0.5106,새누리당,김석진,31339
국회의원선거,19,20120411,남동구을,151509,77368,0.5106,민주통합당,윤관석,33701
국회의원선거,19,20120411,남동구을,151509,77368,0.5106,국민생각,이원복,8513
국회의원선거,19,20120411,남동구을,151509,77368,0.5106,무소속,신맹순,3212
국회의원선거,19,20120411,부평구갑,224469,109456,0.4876,새누리당,정유섭,48594
국회의원선거,19,20120411,부평구갑,224469,109456,0.4876,민주통합당,문병호,54889
국회의원선거,19,20120411,부평구갑,224469,109456,0.4876,자유선진당,이수일,1432
국회의원선거,19,20120411,부평구갑,224469,109456,0.4876,정통민주당,김종구,825
국회의원선거,19,20120411,부평구갑,224469,109456,0.4876,무소속,임낙윤,2888
국회의원선거,19,20120411,부평구을,219271,115092,0.5249,새누리당,김연광,47071
국회의원선거,19,20120411,부평구을,219271,115092,0.5249,민주통합당,홍영표,63099
국회의원선거,19,20120411,부평구을,219271,115092,0.5249,자유선진당,이근호,4066
국회의원선거,19,20120411,계양구갑,129551,65092,0.5024,새누리당,조갑진,23192
국회의원선거,19,20120411,계양구갑,129551,65092,0.5024,민주통합당,신학용,39752
국회의원선거,19,20120411,계양구갑,129551,65092,0.5024,정통민주당,박선희,1691
국회의원선거,19,20120411,계양구을,137257,68161,0.4966,새누리당,이상권,29568
국회의원선거,19,20120411,계양구을,137257,68161,0.4966,민주통합당,최원식,38045
국회의원선거,19,20120411,서구강화군갑,236911,122919,0.5188,새누리당,이학재,64202
국회의원선거,19,20120411,서구강화군갑,236911,122919,0.5188,민주통합당,김교흥,57724
국회의원선거,19,20120411,서구강화군을,154994,86239,0.5564,새누리당,안덕수,43970
국회의원선거,19,20120411,서구강화군을,154994,86239,0.5564,민주통합당,신동근,35139
국회의원선거,19,20120411,서구강화군을,154994,86239,0.5564,자유선진당,민우홍,3341
국회의원선거,19,20120411,서구강화군을,154994,86239,0.5564,무소속,장석종,2929
국회의원선거,19,20120411,동구,89255,49239,0.5517,자유선진당,구봉우,518
국회의원선거,19,20120411,동구,89255,49239,0.5517,통합진보당,김관희,5039
국회의원선거,19,20120411,동구,89255,49239,0.5517,무소속,양형일,14916
